id,answer
TAX-INTL-012,"Ja, für das Zuzugsjahr sind grundsätzlich zwei Steuerabschnitte zu unterscheiden. Gemäß § 1 Abs. 3 EStG unterliegt eine Person, die in Österreich unbeschränkt steuerpflichtig wird, ab dem Zeitpunkt des Zuzugs der unbeschränkten Steuerpflicht, während die Zeit davor der beschränkten Steuerpflicht unterliegt."
TAX-INTL-013,"Ja, der spätere Zufluss des Bonus ist für die österreichische Erfassung relevant. Nach § 19 Abs. 1 EStG unterliegen Einkünfte aus nichtselbständiger Arbeit dem Progressionsvorbehalt, wenn der Arbeitnehmer in Österreich ansässig ist. Der Zeitpunkt des Zuflusses ist entscheidend, da die Besteuerung in dem Jahr erfolgt, in dem der Bonus tatsächlich ausgezahlt wird."
TAX-INTL-014,"Nein, die ausländischen Einkünfte, die vor dem Zuzug nach Österreich erzielt wurden, sind nicht in Österreich steuerpflichtig. Gemäß § 1 Abs. 1 EStG unterliegen nur die in Österreich erzielten Einkünfte der Einkommensteuer. Einkünfte, die vor dem Zuzug zugeflossen sind, bleiben unberücksichtigt."
TAX-INTL-015,"Ja, die Aufgabe des inländischen Wohnsitzes kann eine Wegzugsbesteuerung auslösen, wenn der Steuerinländer in Österreich unbeschränkt steuerpflichtig war und Vermögenswerte, die unter die Wegzugsbesteuerung fallen, besitzt. Relevant ist hier § 30 Abs. 1 EStG, der die Besteuerung von stillen Reserven bei Wegzug regelt."
TAX-INTL-016,"Ja, trotz der 70-Tage-Grenze kann unbeschränkte Steuerpflicht gemäß § 1 Abs. 2 EStG entstehen, wenn die Person ihren Wohnsitz oder ihren gewöhnlichen Aufenthalt in Österreich hat. Da die Person insgesamt rund sechs Monate in Österreich verbringt, könnte dies als gewöhnlicher Aufenthalt gewertet werden."
TAX-INTL-017,"Ein ausländischer Saisonarbeiter hat in der Regel keinen gewöhnlichen Aufenthalt in Österreich, wenn er nur vier Monate arbeitet und danach in seinen Heimatstaat zurückkehrt. Nach § 26 Abs. 1 des Einkommensteuergesetzes (EStG) wird der gewöhnliche Aufenthalt in Österreich nur angenommen, wenn jemand sich dort für mehr als 183 Tage innerhalb eines Kalenderjahres aufhält."
TAX-INTL-018,"Ja, die unbeschränkte Steuerpflicht tritt rückwirkend ein, wenn der ausländische Saisonarbeiter länger als sechs Monate in Österreich bleibt. Gemäß § 1 Abs. 2 EStG wird eine unbeschränkte Steuerpflicht für Personen begründet, die ihren Wohnsitz oder ihren gewöhnlichen Aufenthalt in Österreich haben. Da die Aufenthaltsdauer von mehr als sechs Monaten dies erfüllt, ist die unbeschränkte Steuerpflicht ab dem ersten Tag des Aufenthalts gegeben."
TAX-INTL-019,"Ein kanadischer Arbeitnehmer gilt in Österreich als unbeschränkt steuerpflichtig, wenn er seinen Wohnsitz oder seinen gewöhnlichen Aufenthalt in Österreich hat (§ 1 Abs. 2 EStG). Da der Arbeitnehmer ab Februar 2026 tatsächlich in Österreich anwesend ist, könnte er ab diesem Zeitpunkt als unbeschränkt steuerpflichtig gelten, sofern er dort auch seinen Wohnsitz begründet."
TAX-INTL-020,"Ja, die beschränkte Steuerpflicht endet grundsätzlich, wenn die inländischen Einkünfte wegfallen. Gemäß § 1 Abs. 3 EStG unterliegen nur die inländischen Einkünfte der beschränkten Steuerpflicht. Wenn keine inländischen Einkünfte mehr erzielt werden, entfällt die Steuerpflicht in Österreich."
TAX-INTL-021,"Ja, ein deutscher Staatsangehöriger kann auf Antrag wie ein unbeschränkt Steuerpflichtiger behandelt werden, wenn er in Österreich Einkünfte erzielt. Gemäß § 1 Abs. 3 des Einkommensteuergesetzes (EStG) kann eine unbeschränkte Steuerpflicht auch für Personen gelten, die im Ausland wohnen, aber in Österreich Einkünfte erzielen. Voraussetzung ist, dass die Einkünfte aus Österreich den Mittelpunkt der Lebensinteressen darstellen."
TAX-INTL-022,"Ja, die in Slowenien wohnende EU-Bürgerin kann den Antrag nach § 1 Abs. 4 EStG 1988 stellen, da sie in Österreich steuerpflichtige Einkünfte erzielt. Die 90%-Quote bezieht sich auf die gesamten Einkünfte, und da sie in Österreich steuerpflichtige Einkünfte hat, ist der Antrag zulässig, auch wenn die Auslandseinkünfte 10.000 Euro betragen."
TAX-INTL-023,"Nein, die Staatsangehörigkeit schließt die unbeschränkte Steuerpflicht nicht aus. Nach § 1 Abs. 4 EStG 1988 können auch Drittstaatsangehörige unbeschränkt steuerpflichtig sein, wenn sie ihren Wohnsitz oder ihren gewöhnlichen Aufenthalt in Österreich haben. Es ist jedoch erforderlich, dass die Person tatsächlich in Österreich wohnt oder sich dort gewöhnlich aufhält."
TAX-INTL-024,"Ja, die Höhe der nicht in Österreich steuerpflichtigen Auslandseinkünfte muss nachgewiesen werden, um den Antrag nach § 1 Abs. 4 EStG 1988 zu stellen. Dies ist wichtig, um die korrekte Berechnung der Steuerpflicht und die Anrechnung von ausländischen Steuern zu gewährleisten."
TAX-INTL-025,"Nein, die beschränkte österreichische Steuerpflicht eines in Polen ansässigen Steuerpflichtigen erstreckt sich nur auf die in Österreich erzielten Einkünfte gemäß § 1 Abs. 3 EStG. Das Welteinkommen wird nur im Rahmen der unbeschränkten Steuerpflicht erfasst."
TAX-INTL-026,"Ein beschränkt Steuerpflichtiger kann den Familienbonus Plus (§ 33 Abs. 6 EStG) und den Alleinverdienerabsetzbetrag (§ 33 Abs. 10 EStG) grundsätzlich nicht beanspruchen, da diese Absetzbeträge nur für unbeschränkt Steuerpflichtige vorgesehen sind."
TAX-INTL-027,"Ja, Sonderausgaben sind bei beschränkt Steuerpflichtigen gemäß § 18 Abs. 1 Z 2 EStG nur dann abzugsfähig, wenn ein Inlandsbezug besteht. Das bedeutet, dass die Aufwendungen in einem wirtschaftlichen Zusammenhang mit inländischen Einkünften stehen müssen."
TAX-INTL-028,"Ja, das ist korrekt. Bei beschränkt Steuerpflichtigen wird kein Zuschlag zum Einkommen für die Steuerberechnung erhoben. Dies ist in § 1 Abs. 3 EStG geregelt, wo die beschränkte Steuerpflicht und die Berechnung der Steuer auf das inländische Einkommen beschränkt ist."
TAX-INTL-029,"Außergewöhnliche Belastungen nach § 34 EStG 1988 sind grundsätzlich nur für unbeschränkt Steuerpflichtige anwendbar. Bei beschränkter Steuerpflicht gemäß § 1 Abs. 3 EStG 1988 sind diese nicht anwendbar. § 35 EStG 1988, der sich mit Steuerermäßigungen befasst, gilt ebenfalls nur für unbeschränkt Steuerpflichtige."
TAX-INTL-030,"Ja, in diesem Fall führt das zu einer Veranlagung nach § 102 EStG 1988. Gemäß § 102 Abs. 1 EStG 1988 sind beschränkt steuerpflichtige Personen veranlagungspflichtig, wenn sie in Österreich Einkünfte aus nichtselbständiger Arbeit und andere veranlagungspflichtige Einkünfte von mehr als 730 Euro beziehen."
TAX-INTL-031,"Ja, eine Veranlagung ist vorgesehen. Gemäß § 41 Abs. 1 EStG kann ein beschränkt steuerpflichtiger Arbeitnehmer, der mehrere lohnversteuerte Einkünfte erzielt, zur Veranlagung aufgefordert werden, um die Einkommensteuer korrekt zu ermitteln. Dies gilt insbesondere, wenn die Summe der Einkünfte die Freigrenze übersteigt."
TAX-INTL-032,"Ja, ein beschränkt Steuerpflichtiger kann veranlagt werden, auch wenn von seinen inländischen Einkünften keine Lohnsteuer, KESt oder Abzugsteuer einbehalten wurde. Die Veranlagung erfolgt gemäß § 41 Abs. 1 EStG 1988, der die Möglichkeit der Veranlagung für beschränkt Steuerpflichtige regelt, unabhängig von der Abführung von Steuern."
TAX-INTL-033,"Nein, bei der laufenden Lohnsteuerberechnung für beschränkt lohnsteuerpflichtige Arbeitnehmer werden nicht dieselben Absetzbeträge berücksichtigt wie bei unbeschränkt Steuerpflichtigen. Gemäß § 1 Abs. 3 LStG haben beschränkt Steuerpflichtige nur Anspruch auf bestimmte Absetzbeträge, wie z.B. den Verkehrsabsetzbetrag (§ 33 Abs. 3 EStG), während andere Absetzbeträge, wie der Alleinverdiener- oder Alleinerzieherabsetzbetrag, nicht gewährt werden."
TAX-INTL-034,"Nein, der Arbeitgeber kann die Werbungskosten nicht bereits beim Lohnsteuerabzug abziehen. Gemäß § 99 Abs. 1 Z 1 EStG 1988 sind beschränkt steuerpflichtige Arbeitnehmer nur mit ihren in Österreich erzielten Einkünften steuerpflichtig, und Werbungskosten können erst im Rahmen der Einkommensteuerveranlagung geltend gemacht werden."
TAX-INTL-035,"Ja, die beschränkte Steuerpflicht beginnt mit der Aufgabe des österreichischen Wohnsitzes, wenn weiterhin in Österreich steuerpflichtige Einkünfte erzielt werden. Relevant ist hier § 1 Abs. 3 EStG, der die beschränkte Steuerpflicht für inländische Einkünfte regelt."
TAX-INTL-036,"Ein unbeschränkt steuerpflichtiger Steuerpflichtiger in Österreich muss die Einkünfte grundsätzlich in seiner Einkommensteuererklärung angeben (§ 2 Abs. 1 EStG). Bei Einkünften aus einem Staat mit Doppelbesteuerungsabkommen (DBA) kann eine Freistellung oder Anrechnung der ausländischen Steuer gemäß den Bestimmungen des jeweiligen DBA erfolgen (§ 48 EStG). Es ist wichtig, die spezifischen Regelungen des DBA zu beachten, um eine Doppelbesteuerung zu vermeiden."
TAX-INTL-037,"Ja, ein Doppelbesteuerungsabkommen (DBA) dient aus österreichischer Sicht dazu, eine mehrfache Besteuerung derselben Einkünfte zu vermeiden. Dies ist in § 2 Abs. 1 des Bundesgesetzes über die Regelung von Doppelbesteuerungsfragen (DBA-Gesetz) verankert. Die Abkommen regeln, welches Land das Besteuerungsrecht für bestimmte Einkünfte hat."
TAX-INTL-038,"Die Befreiungsmethode bedeutet, dass Auslandseinkünfte eines in Österreich ansässigen Steuerpflichtigen von der österreichischen Einkommensteuer befreit sind, um eine Doppelbesteuerung zu vermeiden. Relevant ist hier § 10 Abs. 1 EStG, der die Steuerbefreiung für bestimmte Auslandseinkünfte regelt. Diese Methode wird häufig in Doppelbesteuerungsabkommen (DBA) angewendet."
TAX-INTL-039,"Die Anrechnungsmethode bedeutet, dass ausländische Steuern, die auf Einkünfte eines in Österreich ansässigen Steuerpflichtigen erhoben werden, auf die österreichische Einkommensteuer angerechnet werden. Dies ist in § 48 Abs. 1 EStG geregelt. Ziel ist es, eine Doppelbesteuerung zu vermeiden, indem die im Ausland gezahlte Steuer die in Österreich zu zahlende Steuer mindert."
TAX-INTL-040,"Ja, ausländische Einkünfte sind bei ihrer Berücksichtigung in Österreich nach österreichischem Steuerrecht zu ermitteln, insbesondere gemäß § 2 Abs. 3 EStG, der die weltweite Einkünfteerfassung regelt. Dabei sind die ausländischen Einkünfte in der Regel in der Höhe zu erfassen, die auch im Ausland erzielt wurden, jedoch können Doppelbesteuerungsabkommen (DBA) und § 48 EStG zur Vermeidung der Doppelbesteuerung zur Anwendung kommen."
TAX-INTL-041,"Ja, Auslandseinkünfte müssen grundsätzlich an die österreichischen Einkommensermittlungsvorschriften angepasst werden, insbesondere gemäß § 18 Abs. 1 EStG, der die Ermittlung des Einkommens regelt. Dabei sind die ausländischen Einkünfte in der Regel nach den österreichischen Vorschriften zu bewerten, auch wenn das ausländische Steuerrecht abweichende Regelungen vorsieht."
TAX-INTL-042,"Ja, ein in Österreich unbeschränkt Steuerpflichtiger ist gemäß § 1 Abs. 2 EStG mit seinem gesamten Welteinkommen steuerpflichtig. Allerdings kann er gemäß § 48 EStG unter bestimmten Voraussetzungen eine Anrechnung oder Freistellung ausländischer Einkünfte beantragen, um eine Doppelbesteuerung zu vermeiden."
TAX-INTL-043,"Ja, ein Doppelbesteuerungsabkommen (DBA) kann nach österreichischer Methodik die nach innerstaatlichem Recht bestehende Steuerpflicht einschränken. Gemäß § 2 Abs. 1 des Bundesgesetzes über die Abkommen zur Vermeidung der Doppelbesteuerung (DBA-Gesetz) haben die Bestimmungen eines DBA Vorrang vor den innerstaatlichen Vorschriften, sofern sie eine günstigere Regelung für den Steuerpflichtigen bieten."
TAX-INTL-044,"Ja, bei DBA-Fällen (Doppelbesteuerungsabkommen) kann die wirtschaftliche Zuordnung der Einkünfte entscheidend sein, nicht nur der spätere Zufluss. Dies wird durch die Grundsätze der internationalen Steuerrechtsprechung und die jeweiligen DBA geregelt, die oft auf das Prinzip der wirtschaftlichen Zugehörigkeit abstellen. Relevant sind hier insbesondere die Artikel zu den Einkünften aus Gewerbebetrieb oder anderen Einkunftsarten in den jeweiligen DBA."
TAX-INTL-045,"Ja, nach österreichischem Steuerrecht kann eine Person mehr als einen Wohnsitz haben. Gemäß § 26 Abs. 1 EStG gilt eine Person als unbeschränkt steuerpflichtig, wenn sie in Österreich einen Wohnsitz oder ihren gewöhnlichen Aufenthalt hat. Es ist möglich, dass jemand in mehreren Ländern Wohnsitze hat, was jedoch die steuerliche Behandlung in Österreich beeinflussen kann."
TAX-INTL-046,"Nein, Einkünfte, die nach § 98 EStG 1988 nicht steuerpflichtig sind, unterliegen nicht dem Progressionsvorbehalt. Der Progressionsvorbehalt betrifft nur steuerpflichtige Einkünfte, die zur Ermittlung des Steuersatzes herangezogen werden. Relevant ist hier § 2 Abs. 3 EStG 1988."
TAX-INTL-047,"Ja, Österreich darf bei der Anwendung der Befreiungsmethode nach § 10 Abs. 1 des Einkommensteuergesetzes (EStG) die nach dem DBA steuerfreien Auslandseinkünfte für die Ermittlung des Steuersatzes auf die Inlandseinkünfte berücksichtigen. Dies erfolgt im Rahmen der sogenannten Progressionsvorbehaltregelung."
TAX-INTL-048,"Ja, bei der Anrechnungsmethode wird die ausländische Steuer von der österreichischen Steuer abgezogen, anstatt die Auslandseinkünfte vollständig auszunehmen. Dies ist in § 10 Abs. 1 des Einkommensteuergesetzes (EStG) geregelt, wo die Anrechnung ausländischer Steuern auf die inländische Steuer beschrieben wird."
TAX-INTL-049,"Ja, bei grenzüberschreitenden Fällen mit Deutschland, der Schweiz oder den USA sollte stets geprüft werden, ob ein Doppelbesteuerungsabkommen (DBA) besteht, da diese Abkommen Regelungen zur Vermeidung der Doppelbesteuerung und zur Zuteilung von Besteuerungsrechten enthalten. Relevante Gesetzesstellen sind beispielsweise § 48 EStG für die Anwendung von DBA in Österreich."
TAX-INTL-050,"Ein Doppelbesteuerungsabkommen (DBA) begründet für sich allein keine österreichische Steuerpflicht, wenn das innerstaatliche Recht keine Steuerpflicht vorsieht. Die Steuerpflicht ergibt sich aus den nationalen Vorschriften, wie z.B. § 1 Abs. 1 EStG, und das DBA regelt lediglich die Vermeidung von Doppelbesteuerung und die Zuteilung von Besteuerungsrechten zwischen den Vertragsstaaten."
TAX-INTL-051,"Ja, die Honorare des in Tschechien ansässigen Architekten unterliegen der beschränkten Steuerpflicht in Österreich gemäß § 1 Abs. 2 Z 1 EStG, da die Tätigkeit in Österreich ausgeübt wird. Die Einkünfte sind in Österreich steuerpflichtig, auch wenn keine Betriebsstätte vorhanden ist."
TAX-INTL-052,"Ja, die Tätigkeit kann als in Österreich verwertet gelten, wenn der wirtschaftliche Erfolg unmittelbar der österreichischen Volkswirtschaft dient. Relevant ist hier § 1 Abs. 1 Z 1 des Körperschaftsteuergesetzes (KStG), der die unbeschränkte Steuerpflicht für inländische Einkünfte regelt."
TAX-INTL-053,"Ja, für die beschränkte Steuerpflicht selbständiger Arbeit im Inland ist gemäß § 1 Abs. 3 EStG eine inländische Betriebsstätte erforderlich. Ohne eine solche Betriebsstätte unterliegt die selbständige Tätigkeit nicht der österreichischen Einkommensteuer."
TAX-INTL-054,"Ja, die in Österreich erzielten gewerblichen Einkünfte unterliegen der beschränkten Steuerpflicht gemäß § 1 Abs. 3 EStG, da die Betriebsstätte in Österreich eine feste Einrichtung darstellt, durch die die Einkünfte erzielt werden. Die Besteuerung erfolgt auf Grundlage des § 22 Abs. 1 EStG."
TAX-INTL-055,"Ja, ein ausländischer Gewerbetreibender kann durch einen ständigen Vertreter in Österreich beschränkt steuerpflichtige gewerbliche Einkünfte erzielen. Gemäß § 1 Abs. 2 Z 1 des Einkommensteuergesetzes (EStG) unterliegen solche Einkünfte der österreichischen Besteuerung, wenn sie durch einen ständigen Vertreter im Inland erzielt werden."
TAX-INTL-056,"Ja, das unbewegliche Vermögen in Österreich begründet eine beschränkte Steuerpflicht gemäß § 1 Abs. 3 Z 1 EStG, da die Einkünfte aus der Vermietung oder dem Betrieb eines inländischen Grundstücks erzielt werden. In diesem Fall unterliegen die Einkünfte der österreichischen Einkommensteuer."
TAX-INTL-057,"Ja, die Einkünfte eines ausländischen Beratungsunternehmens aus der Erbringung von Dienstleistungen in Österreich sind gemäß § 99 Abs. 1 EStG steuerpflichtig, wenn die Leistungen in Österreich erbracht werden, auch ohne Betriebsstätte oder ständigen Vertreter. Die Besteuerung erfolgt in der Regel durch die Einbehaltung von Quellensteuer."
TAX-INTL-058,"Ja, das slowakische Unternehmen unterliegt in Österreich der beschränkten Steuerpflicht gemäß § 1 Abs. 2 Z 1 EStG, da es Einkünfte aus der Vermietung von Arbeitskräften erzielt. Diese Einkünfte sind in Österreich steuerpflichtig, auch ohne eine Betriebsstätte im Land."
TAX-INTL-059,"Ja, die gewerblichen Einkünfte des in Deutschland ansässigen Musikers unterliegen in Österreich der beschränkten Steuerpflicht gemäß § 1 Abs. 2 Z 1 EStG, da die Einkünfte aus einer künstlerischen Tätigkeit in Österreich erzielt werden. Die Besteuerung erfolgt gemäß § 99 Abs. 1 EStG, wobei die Einkünfte in Österreich zu versteuern sind, auch wenn keine Betriebsstätte vorhanden ist."
TAX-INTL-060,"Ja, die Arbeitslohneinkünfte eines in Ungarn ansässigen Arbeitnehmers können in Österreich beschränkt steuerpflichtig sein, wenn die Tätigkeit hierzulande ausgeübt wird. Relevant ist § 1 Abs. 2 Z 1 EStG, der die beschränkte Steuerpflicht für inländische Einkünfte regelt. Zudem könnte das Doppelbesteuerungsabkommen zwischen Österreich und Ungarn Anwendung finden."
