id,answer
CORP-TAX-038,"Betriebsausgaben sind Aufwendungen, die der Körperschaftsteuer unterliegen, jedoch nicht von der Körperschaftsteuer befreit sind (§ 11 KStG). § 11 KStG bestimmt, dass Betriebsausgaben als Betriebsausgaben zu behandeln sind, soweit sie nicht durch die Körperschaftsteuer befreit sind (§ 12 KStG). § 12 KStG bestimmt, dass Betriebsausgaben als Betriebsausgaben zu behandeln sind, soweit sie nicht durch die Körperschaftsteuer befreit sind (§ 13 KStG). § 13 KStG bestimmt, dass Betriebsausgaben als Betriebsausgaben zu behandeln sind, soweit sie nicht durch die Körperschaftsteuer befreit sind (§ 14 KStG). § 14 KStG bestimmt, dass Betriebsausgaben als Betriebsausgaben zu behandeln sind, soweit sie nicht durch die Körperschaftsteuer befreit sind (§ 15 K"
CORP-TAX-039,"Betriebsausgaben sind steuerlich abzugsfähig, wenn sie zur Deckung der Betriebsausgaben bestimmt sind (§ 12 KStG). § 12 KStG gilt nicht für die Körperschaftsteuer (§ 12 KStG). § 12 KStG gilt nicht für die Körperschaftsteuer (§ 12 KStG). § 12 KStG gilt nicht für die Körperschaftsteuer (§ 12 KStG). § 12 KStG gilt nicht für die Körperschaftsteuer (§ 12 KStG). § 12 KStG gilt nicht für die Körperschaftsteuer (§ 12 KStG). § 12 KStG gilt nicht für die Körperschaftsteuer (§ 12 KStG). § 12 KStG gilt nicht für die Körperschaftsteuer (§ 12 KStG). § 12 KStG gilt nicht"
CORP-TAX-040,"Die Zinsen für konzerninterne Beteiligungsfinanzierungen sind abzugsfähig, wenn sie in der Gewinn- und Verlustrechnung unter dem Gewinn angesetzt werden, der sich aus der Beteiligung ergibt, die der Konzerngesellschaft zugerechnet wird. § 8 Abs. 1 KStG.
Die Zinsen für die Beteiligung sind abzugsfähig, wenn sie in der Gewinn- und Verlustrechnung unter dem Gewinn angesetzt werden, der sich aus der Beteiligung ergibt, der der Konzerngesellschaft zugerechnet wird. § 8 Abs. 1 KStG.
Die Zinsen für die Beteiligung sind abzugsfähig, wenn sie in der Gewinn- und Verlustrechnung unter dem Gewinn angesetzt werden, der sich aus der Beteiligung ergibt, der der Konzerngesellschaft zugerechnet wird. § 8 Abs. 1 KStG."
CORP-TAX-041,In welchem Veranlagungsjahr wird der Gewinn eines abweichenden Wirtschaftsjahres erfasst?
CORP-TAX-042,"Die Körperschaftsteuer wird nach § 3 Abs. 1 KStG berechnet. § 3 Abs. 1 KStG bestimmt, dass die Körperschaftsteuer nach § 3 Abs. 1 KStG auf die Körperschaftsteuer zu gleichen Teilen zu entrichten ist (§ 3 Abs. 1 KStG). § 3 Abs. 1 KStG bestimmt, dass die Körperschaftsteuer nach § 3 Abs. 1 KStG auf die Körperschaftsteuer zu gleichen Teilen zu entrichten ist (§ 3 Abs. 1 KStG). § 3 Abs. 1 KStG bestimmt, dass die Körperschaftsteuer nach § 3 Abs."
CORP-TAX-043,"Die §§ 7–12 KStG sind insbesondere relevant, wenn die Überleitung vom Handelsbilanzgewinn zum steuerpflichtigen Einkommen einer rechnungslegungspflichtigen GmbH relevant ist. § 7 Abs. 1 KStG lautet: „Die Überleitung vom Handelsbilanzgewinn zum steuerpflichtigen Einkommen einer rechnungslegungspflichtigen GmbH ist relevant, wenn die Überleitung vom Handelsbilanzgewinn zum steuerpflichtigen Einkommen einer rechnungslegungspflichtigen GmbH relevant ist.“ § 7 Abs. 2 KStG lautet: „Die Überleitung vom Handelsbilanzgewinn zum steuerpflichtigen Einkommen einer rechnungslegungspflichtigen GmbH ist relevant, wenn die Überleitung vom Handelsbilanzgewinn zum steuerpflichtigen Einkommen einer rechnungslegungspflichtigen GmbH relevant ist.“ § 7 Abs. 3 KSt"
CORP-TAX-044,"Ja, die Einkommensverwendung ist ein wichtiger Faktor für die Einkommensbesteuerung.
Die Einkommensbesteuerung ist ein wichtiger Faktor für die Einkommensbesteuerung.
Die Einkommensbesteuerung ist ein wichtiger Faktor für die Einkommensbesteuerung.
Die Einkommensbesteuerung ist ein wichtiger Faktor für die Einkommensbesteuerung.
Die Einkommensbesteuerung ist ein wichtiger Faktor für die Einkommensbesteuerung.
Die Einkommensbesteuerung ist ein wichtiger Faktor für die Einkommensbesteuerung.
Die Einkommensbesteuerung ist ein wichtiger Faktor für die Einkommensbesteuerung.
Die Einkommensbesteuerung ist ein wichtiger Faktor für die Einkommensbesteuerung.
Die Einkommensbesteuerung ist ein wichtiger Faktor für die Einkommensbesteuerung.
Die Einkommensbesteuerung ist ein wichtiger Faktor für die Einkommensbesteuerung."
CORP-TAX-045,"Die Körperschaftsteuer ist eine abzugsfähige Einnahme, die der Körperschaftsteuer unterliegt, wenn die Körperschaftsteuer niedriger ist als der Körperschaftsteuersatz. (§ 8"
CORP-TAX-046,Die Regelungen des § 9 KStG gelten für den Verlust von Verlustvorträgen (§ 8 KStG). § 9 KStG gilt auch für den Verlust von Verlustvorträgen (§ 9 KStG). § 9 KStG gilt auch für den Verlust von Verlustvorträgen (§ 9 KStG). § 9 KStG gilt auch für den Verlust von Verlustvorträgen (§ 9 KStG). § 9 KStG gilt auch für den Verlust von Verlustvorträgen (§ 9 KStG). § 9 KStG gilt auch für den Verlust von Verlustvorträgen (§ 9 KStG). § 9 KStG gilt auch für den Verlust von Verlustvorträgen (§ 9 KStG). § 9 KStG gilt auch für
CORP-TAX-047,"Die Körperschaftsteuer ist eine Steuer, die nach § 8 Abs. 1 KStG in Verbindung mit § 8 Abs. 1 KStG für die Körperschaftsteuer gilt. § 8 Abs. 1 KStG gilt nicht für die Körperschaftsteuer, § 8 Abs. 2 KStG gilt nicht für die Körperschaftsteuer, § 8 Abs. 3 KStG gilt nicht für die Körperschaftsteuer, § 8 Abs. 4 KStG gilt nicht für die Körperschaftsteuer, § 8 Abs. 5 KStG gilt nicht für die Körperschaftsteuer, § 8 Abs. 6 KStG gilt nicht für die Körperschaftsteuer, § 8 Abs. 7 KStG gilt nicht für die Körperschaftsteuer, § 8 Abs. 8 KStG gilt nicht für"
CORP-TAX-048,Die Rückvergütung von Erwerbs- und Wirtschaftsgenossenschaften ist eine der wichtigsten Einnahmequellen der deutschen Wirtschaft. § 8 Abs. 1 KStG regelt die Rückvergütung von Erwerbs- und Wirtschaftsgenossenschaften. § 8 Abs. 2 KStG regelt die Rückvergütung von Erwerbs- und Wirtschaftsgenossenschaften. § 8 Abs. 3 KStG regelt die Rückvergütung von Erwerbs- und Wirtschaftsgenossenschaften. § 8 Abs. 4 KStG regelt die Rückvergütung von Erwerbs- und Wirtschaftsgenossenschaften. § 8 Abs. 5 KStG regelt die Rückvergütung von Erwerbs- und Wirtschaftsgenossenschaften. § 8 Abs. 6 KStG regelt die Rückvergütung von Erwerbs- und Wirtschaftsgenossenschaften. § 8 Abs. 7 KStG regelt die
CORP-TAX-049,"Die steuerlich abzugsfähige Körperschaftsteuer wird in der Regel in der Gewinn- und Verlustrechnung ausgewiesen, die Gewinne sind jedoch in der Gewinn- und Verlustrechnung auszuweisen. (§ 3 Abs. 1 KStG)
Steuerpflichtig sind alle natürlichen Personen, die in Deutschland ansässig sind, jedoch nicht in Deutschland ansässig sind (§ 3 Abs. 1 KStG). § 3 Abs. 1 KStG bestimmt, dass die Körperschaftsteuer in Deutschland nach § 3 Abs. 1 KStG in der Regel in der Gewinn- und Verlustrechnung ausgewiesen wird. § 3 Abs. 1 KStG bestimmt, dass die Körperschaftsteuer in Deutschland nach § 3 Abs. 1 KStG in der Regel in der Gewinn- und Verlustrechnung ausgewiesen wird. §"
CORP-TAX-050,"Die Unternehmensgruppe kann steuerliche Vorteile gegenüber der isolierten Besteuerung geltend machen, wenn sie die steuerliche Behandlung der Tochtergesellschaft in der EU oder in einem Drittland nicht in Anspruch nimmt. (§ 3 Abs. 1 KStG)
Die steuerliche Behandlung der Tochtergesellschaft in der EU ist in § 3 Abs. 1 KStG geregelt. § 3 Abs. 1 KStG bestimmt, dass die Tochtergesellschaft in der EU steuerlich begünstigt ist, wenn sie die steuerliche Behandlung der Tochtergesellschaft in der EU in Anspruch nimmt (§ 3 Abs. 1 KStG). § 3 Abs. 1 KStG bestimmt, dass die Tochtergesellschaft in der EU steuerlich begünstigt ist, wenn sie die steuerliche Behandlung der Tochtergesellschaft in der EU in Anspruch nimmt (§ 3 Abs. 1 KStG). § 3"
CORP-TAX-051,"Die §§ 7–12 KStG gelten für eine Unternehmensgruppe mit inländischem Gruppenträger, profitabler Inlandstochter, Verlusttochter im Inland und Verlusttochter in der EU. § 7 Abs. 1 KStG gilt für die Holdinggesellschaften, die in der EU ansässig sind, § 7 Abs. 2 KStG gilt für die Holdinggesellschaften, die in der EU ansässig sind, § 7 Abs. 3 KStG gilt für die Holdinggesellschaften, die in der EU ansässig sind, § 7 Abs. 4 KStG gilt für die Holdinggesellschaften, die in der EU ansässig sind, § 7 Abs. 5 KStG gilt für die Holdinggesellschaften, die in der EU ansässig sind, § 7 Abs. 6 K"
CORP-TAX-052,"Ja, die Beteiligungsgesellschaft kann als Gruppenträger fungieren, wenn sie mindestens 50 % der Anteile hält, die sie von anderen Gesellschaften hält, die nicht in der Gruppe vertreten sind. (§ 3 Abs. 1 KStG)
Die Beteiligungsgesellschaft kann als Gruppenträger auftreten, wenn sie mindestens 50 % der Anteile hält, die sie von anderen Gesellschaften hält, die nicht in der Gruppe vertreten sind, die nicht in der Gruppe vertreten sind (§ 3 Abs. 2 KStG). (§ 3 Abs. 3 KStG)
Die Beteiligungsgesellschaft kann als Gruppenträger auftreten, wenn sie mindestens 50 % der Anteile hält, die sie von anderen Gesellschaften hält, die nicht in der Gruppe vertreten sind, die nicht in der Gruppe vertreten sind, die nicht in der Gruppe"
CORP-TAX-053,"Ja, die Steuerfreiheit inländischer Beteiligungserträge ist in § 8 Abs. 1 KStG geregelt. § 8 Abs. 1 KStG bestimmt, dass die Steuerbefreiung für Beteiligungen an inländischen Unternehmen nur gewährt wird, wenn die Beteiligung mindestens 10 % beträgt (§ 8 Abs. 1 KStG). § 8 Abs. 1 KStG bestimmt, dass die Steuerbefreiung für Beteiligungen an inländischen Unternehmen nur gewährt wird, wenn die Beteiligung mindestens 10 % beträgt (§ 8 Abs. 1 KStG). § 8 Abs. 1 KStG bestimmt, dass die Steuerbefreiung für Beteiligungen an inländischen Unternehmen nur gewährt wird, wenn die Beteiligung mindestens 10 % beträgt (§ 8 Abs. 1 KStG). § 8 Abs. 1 KStG bestimmt, dass"
CORP-TAX-054,"Die Option zur Steuerwirksamkeit ist eine Möglichkeit, die Steuerpflichtigen zu entlasten, die Körperschaftsteuer zu senken und die Körperschaftsteuer zu erhöhen, um die Steuerlast zu senken. (§ 3 Abs. 1 KStG)
Die Option zur Steuerwirksamkeit ist eine Möglichkeit, die Steuerpflichtigen zu entlasten, die Körperschaftsteuer zu senken und die Körperschaftsteuer zu erhöhen, um die Steuerlast zu senken und die Körperschaftsteuer zu erhöhen, um die Steuerlast zu senken und die Körperschaftsteuer zu erhöhen. (§ 3 Abs. 1 KStG)
Die Option zur Steuerwirksamkeit ist eine Möglichkeit, die Steuerpflichtigen zu entlasten, die Körperschaftsteuer zu senken und die Körperschaftsteuer zu erhöhen, um die Steuerlast zu senken und die Körperschaftsteuer zu erhöhen,"
CORP-TAX-055,"Die bisherigen stillen Reserven sind in der Regel in der Regel in der Gewinn- und Verlustrechnung der inländischen Tochtergesellschaft enthalten, die Gewinne aus der Veräußerung von Anteilen an ausländischen Tochtergesellschaften sind in der Gewinn- und Verlustrechnung der inländischen Tochtergesellschaft enthalten. § 8 Abs. 1 KStG sieht vor, dass die Gewinne aus der Veräußerung von Anteilen an ausländischen Tochtergesellschaften in der Gewinn- und Verlustrechnung der inländischen Tochtergesellschaft enthalten sind, § 8 Abs. 2 KStG sieht vor, dass Gewinne aus der Veräußerung von Anteilen an ausländischen Tochtergesellschaften in der Gewinn- und Verlustrechnung der inländischen Tochtergesellschaft enthalten sind, § 8 Abs. 3 KStG sieht vor, dass Gewinne aus der Veräußerung von Anteilen an ausländischen Tochtergesellschaften in der Gewinn- und Verlust"
CORP-TAX-056,"Zinsen für die Fremdfinanzierung einer Beteiligung sind in § 8 Abs. 1 KStG geregelt. § 8 Abs. 1 KStG bestimmt, dass die Zinsen für die Fremdfinanzierung einer Beteiligung in § 8 Abs. 1 KStG geregelt sind. § 8 Abs. 1 KStG bestimmt, dass die Zinsen für die Fremdfinanzierung einer Beteiligung in § 8 Abs. 1 KStG geregelt sind. § 8 Abs. 1 KStG bestimmt, dass die Zinsen für die Fremdfinanzierung einer Beteiligung in § 8 Abs. 1 KStG geregelt sind. § 8 Abs. 1 KStG bestimmt, dass die Zinsen für die Fremdfinanzierung einer Beteiligung in § 8 Abs. 1 KStG geregelt sind. § 8 Abs. 1 KSt"
CORP-TAX-057,"Der Betriebsausgabenabzug ist nur dann zulässig, wenn die Körperschaftsteuerschuld auf die Körperschaftsteuerschuld des Steuerpflichtigen entfällt, die Körperschaftsteuerschuld jedoch auf die Körperschaftsteuerschuld des Steuerpflichtigen, die Körperschaftsteuerschuld des Steuerpflichtigen, die Körperschaftsteuerschuld des Steuerpflichtigen, die Körperschaftsteuerschuld des Steuerpflichtigen, die Körperschaftsteuerschuld des Steuerpflichtigen, die Körperschaftsteuerschuld des Steuerpflichtigen, die Körperschaftsteuerschuld des Steuerpflichtigen, die Körperschaftsteuerschuld des Steuerpflichtigen, die Körperschaftsteuerschuld des Steuerpflichtigen, die Körperschaftsteuerschuld des Steuerpflichtigen, die Körperschaftsteuerschuld des Steuerpflichtigen, die Körperschaftsteuerschuld des Steuerpflichtigen, die Körperschaftsteuerschuld des Steuerpflichtigen, die Körperschaftsteuerschuld des Steuerpflichtigen, die Körperschaftsteuerschuld des Steuerpflichtigen,"
CORP-TAX-058,"Der Betriebsausgabenabzug ist nur dann zulässig, wenn die Körperschaft"
CORP-TAX-059,"Steuern sind abzugsfähig, wenn sie zur Deckung der Körperschaftsteuer dienen. (§ 1 Abs. 1 KStG)
Steuerpflichtige:
Die Körperschaftsteuer wird auf die Körperschaftsteuerschuld angerechnet, wenn die Körperschaftsteuerschuld auf die Körperschaftsteuerschuld angerechnet wird (§ 1 Abs. 1 KStG). (§ 1 Abs. 2 KStG)
Steuerpflichtig sind:
Die Körperschaftsteuer wird auf die Körperschaftsteuerschuld angerechnet, wenn die Körperschaftsteuerschuld auf die Körperschaftsteuerschuld angerechnet wird (§ 1 Abs. 3 KStG). (§ 1 Abs. 4 KStG)
Steuerpflichtig sind:
Die Körperschaftsteuer wird auf die Körperschaftsteuerschuld angerechnet, wenn die Körperschaftsteuerschuld auf die Körperschaftsteuerschuld anger"
CORP-TAX-060,"Aufsichtsratsvergütungen sind steuerlich abzugsfähig, wenn sie in der Satzung oder im Gesellschaftsvertrag vorgesehen sind (§ 8 Abs. 1 KStG). § 8 Abs. 1 KStG bestimmt, dass die Vergütung steuerlich abzugsfähig ist, wenn die Vergütung in der Satzung oder im Gesellschaftsvertrag vorgesehen ist (§ 8 Abs. 2 KStG). § 8 Abs. 3 KStG bestimmt, dass die Vergütung steuerlich abzugsfähig ist, wenn die Vergütung in der Satzung oder im Gesellschaftsvertrag vorgesehen ist (§ 8 Abs. 3 KStG). § 8 Abs. 4 KStG bestimmt, dass die Vergütung steuerlich abzugsfähig ist, wenn die Vergütung in der Satzung oder im Gesellschaftsvertrag vorgesehen ist (§ 8 Abs. 5 K"
TAX-INTL-001,"Eine in Deutschland ansässige Angestellte mietet ab April eine nicht bewohnbare (unmöblierte) Wohnung in Wien, behält jedoch ihre deutsche Wohnung und ihren deutschen Wohnsitz und ihren deutschen Wohnsitz und ihren deutschen Wohnsitz und ihren deutschen Wohnsitz und ihren deutschen Wohnsitz und ihren deutschen Wohnsitz und ihren deutschen Wohnsitz und ihren deutschen Wohnsitz und ihren deutschen Wohnsitz und ihren deutschen Wohnsitz und ihren deutschen Wohnsitz und ihren deutschen Wohnsitz und ihren deutschen Wohnsitz und ihren deutschen Wohnsitz und ihren deutschen Wohnsitz und ihren deutschen Wohnsitz und ihren deutschen Wohnsitz und ihren deutschen Wohnsitz und ihren deutschen Wohnsitz und ihren deutschen Wohnsitz und ihren deutschen Wohnsitz und ihren deutschen Wohnsitz und ihren deutschen Wohnsitz und ihren deutschen Wohnsitz und ihren deutschen Wohnsitz und ihren deutschen Wohnsitz und ihren deutschen Wohnsitz und ihren deutschen Wohnsitz und ihren deutschen Wohnsitz und ihren deutschen Wohnsitz und ihren deutschen"
TAX-INTL-002,"Ein in Österreich wohnender Investor ist in Österreich nur beschränkt steuerpflichtig, erzielt aber Mieteinkünfte aus einer Wohnung in Salzburg. Ist er in Österreich nur beschränkt steuerpflichtig, erzielt er keine Einkünfte aus einer Wohnung in Salzburg. Ist er in Österreich nur beschränkt steuerpflichtig, erzielt er keine Einkünfte aus einer Wohnung in Salzburg. Ist er in Österreich nur beschränkt steuerpflichtig, erzielt er keine Einkünfte aus einer Wohnung in Salzburg. Ist er in Österreich nur beschränkt steuerpflichtig, erzielt er keine Einkünfte aus einer Wohnung in Salzburg. Ist er in Österreich nur beschränkt steuerpflichtig, erzielt er keine Einkünfte aus einer Wohnung in Salzburg. Ist er in Österreich nur beschränkt steuerpflichtig, erzielt er keine Einkünfte aus einer Wohnung in Salzburg. Ist er in Österreich nur beschränkt steuerpflichtig, erzielt er"
TAX-INTL-003,"Ein französischer Consultant ist nicht verpflichtet, sich in Österreich niederzulassen, wenn er dort eine feste Wohnung hat, die er für die Dauer der Aufenthaltserlaubnis nutzt. Er kann sich jedoch"
TAX-INTL-004,"Die in der Schweiz lebende Managerin kann die Einkünfte aus der Zweitwohnung steuerlich geltend machen, wenn sie die Voraussetzungen erfüllt, die in § 8 Abs. 1 EStG genannt sind. § 8 Abs. 1 EStG bestimmt, dass die Einkünfte aus der Zweitwohnung steuerlich geltend gemacht werden können, wenn die Einkünfte aus der Zweitwohnung die in § 8 Abs. 1 EStG genannten Voraussetzungen erfüllen. § 8 Abs. 1 EStG bestimmt, dass die Einkünfte aus der Zweitwohnung steuerlich geltend gemacht werden können, wenn die Einkünfte aus der Zweitwohnung die in § 8 Abs. 1 EStG genannten Voraussetzungen erfüllen. § 8 Abs. 1 EStG bestimmt, dass die Einkünfte aus der Zweitwohnung steuerlich geltend gemacht werden"
TAX-INTL-005,"Ein in den USA tätiger Österreicher kann die Familienwohnung in Wien weiterhin behalten, sofern er dort seinen Wohnsitz hat. § 8 Abs. 1 KStG sieht vor, dass die österreichische Steuerpflicht für die in Österreich wohnenden Personen nicht auf die in Österreich wohnenden Personen übergeht, sondern auf die in Österreich wohnenden Personen, die in Österreich ihren Wohnsitz haben. § 8 Abs. 2 KStG sieht vor, dass die österreichische Steuerpflicht für die in Österreich wohnenden Personen nicht auf die in Österreich wohnenden Personen übergeht, sondern auf die in Österreich wohnenden Personen, die in Österreich ihren Wohnsitz haben. § 8 Abs. 3 KStG sieht vor, dass die österreichische Steuerpflicht für die in Österreich wohnenden Personen nicht auf die in"
TAX-INTL-006,"Eine Person besitzt in Österreich nur eine leerstehende, unmöblierte Wohnung, die tatsächlich nicht bewohnbar ist. Die Wohnung ist nicht bewohnbar, da die Eigentümerin die Wohnung nicht nutzt, um die Wohnung zu vermieten. Die Eigentümerin kann die Wohnung nicht vermieten, da die Eigentümerin die Wohnung nicht nutzt, um die Wohnung zu vermieten. Die Eigentümerin kann die Wohnung nicht vermieten, da die Eigentümerin die Wohnung nicht nutzt, um die Wohnung zu vermieten. Die Eigentümerin kann die Wohnung nicht vermieten, da die Eigentümerin die Wohnung nicht nutzt, um die Wohnung zu vermieten. Die Eigentümerin kann die Wohnung nicht vermieten, da die Eigentümerin die Wohnung nicht nutzt, um die Wohnung zu vermieten, da die Eigentümerin die Wohnung nicht nutzt"
